Time [s],Channel 1,Channel 2
17.792207000,1,1
17.792215700,1,0
17.792233100,1,1
17.792241800,1,0
17.792267800,1,1
17.792285200,1,0
17.792293900,1,1
17.792311300,1,0
17.792328700,1,1
17.792372100,1,0
17.792380800,1,1
17.792398200,1,0
17.792415500,1,1
17.792424200,1,0
17.792450300,1,1
17.792459000,1,0
17.792467700,1,1
17.792519800,1,0
17.792537200,1,1
17.792545900,1,0
17.792563200,1,1
17.792571900,1,0
17.792580600,1,1
17.792589300,1,0
17.792598000,1,1
17.792606700,1,0
17.792624000,1,1
17.792632700,1,0
17.792641400,1,1
17.792658800,1,0
17.792684800,1,1
17.792702200,1,0
17.792710900,1,1
17.797722200,0,1
17.797748300,1,1
17.797757000,0,1
17.797765700,1,1
17.797774400,0,1
17.797783000,1,1
17.797791700,0,1
17.797800400,1,1
17.797809100,0,1
17.797817800,1,1
17.797826500,0,1
17.797887300,1,1
17.797896000,0,1
17.797904700,1,1
17.797913400,0,1
17.797974200,1,1
17.797988100,1,0
17.797996800,1,1
17.798022800,1,0
17.798031500,1,1
17.798040200,1,0
17.798048900,1,1
17.798057600,1,0
17.798066300,1,1
17.798074900,1,0
17.798083600,1,1
17.798092300,1,0
17.798109700,1,1
17.798135800,1,0
17.798153100,1,1
17.798161800,1,0
17.798170500,1,1
17.798187900,1,0
17.798205300,1,1
17.798222600,1,0
17.798240000,1,1
17.798248700,1,0
17.798326900,1,1
17.798335600,1,0
17.798413800,1,1
17.798422500,1,0
17.798500600,1,1
17.798509300,1,0
17.798587500,1,1
17.798596200,1,0
17.798674400,1,1
17.798683100,1,0
17.798761300,1,1
17.798770000,1,0
17.798848100,1,1
17.798856800,1,0
17.798935000,1,1
17.798943700,1,0
17.799021900,1,1
17.799030600,1,0
17.799108800,1,1
17.799117500,1,0
17.799195600,1,1
17.799204300,1,0
17.799282500,1,1
17.799291200,1,0
17.799369400,1,1
17.799378100,1,0
17.799456300,1,1
17.799465000,1,0
17.799543100,1,1
17.799551800,1,0
17.799630000,1,1
17.799638700,1,0
17.799716900,1,1
17.799725600,1,0
17.799803800,1,1
17.799812500,1,0
17.799890600,1,1
17.799899300,1,0
17.799977500,1,1
17.799986200,1,0
17.800064400,1,1
17.800073100,1,0
17.800151300,1,1
17.800160000,1,0
17.800238100,1,1
